,t,x,y,v_{x},v_{y}
320,91.2,-0.0008740000000000001,-6.14e-06,-5.13e-06,5.0600000000000003e-05
321,91.4,-0.0008770000000000001,4.47e-06,-6.44e-06,5.39e-05
322,91.6,-0.0008770000000000001,1.54e-05,1.04e-05,4.05e-05
323,91.8,-0.000872,2.0700000000000002e-05,1.18e-05,-5.45e-06
324,92.0,-0.000872,1.32e-05,-3.68e-06,-6.419999999999999e-05
325,92.2,-0.0008740000000000001,-5.03e-06,-2.4e-06,-6.29e-05
326,92.4,-0.000873,-1.1900000000000001e-05,9.71e-06,-5.79e-05
327,92.6,-0.00087,-2.82e-05,1.12e-05,-6.52e-05
328,92.8,-0.0008680000000000001,-3.8e-05,2.79e-05,-5.39e-05
329,93.0,-0.0008590000000000001,-4.97e-05,2.05e-05,-4.38e-05
330,93.2,-0.00086,-5.55e-05,-9.640000000000001e-06,-3.26e-05
331,93.4,-0.000863,-6.28e-05,3.81e-06,-3.27e-05
332,93.6,-0.0008590000000000001,-6.86e-05,1.15e-05,-3.53e-05
333,93.8,-0.000858,-7.69e-05,4.54e-06,-5.81e-05
334,94.0,-0.000857,-9.180000000000001e-05,-1.2e-05,-0.000116
335,94.2,-0.000863,-0.000123,-1.76e-05,-0.000119
336,94.4,-0.0008640000000000001,-0.00013900000000000002,-6.550000000000001e-06,-2.46e-05
337,94.6,-0.000866,-0.000133,-2.0299999999999998e-07,3.29e-05
338,94.8,-0.0008640000000000001,-0.000126,2.97e-08,5.37e-05
339,95.0,-0.000866,-0.00011199999999999998,-1.2e-05,4.69e-05
340,95.2,-0.0008690000000000001,-0.000107,-1.11e-05,3.01e-05
341,95.4,-0.00087,-9.95e-05,-8.040000000000001e-06,5.6300000000000006e-05
342,95.6,-0.000872,-8.48e-05,-7.57e-06,5.0900000000000004e-05
343,95.8,-0.000873,-7.910000000000001e-05,-6.47e-06,3.7e-05
344,96.0,-0.000875,-6.99e-05,-4.360000000000001e-06,4.43e-05
345,96.2,-0.000875,-6.14e-05,4.59e-07,3.9800000000000005e-05
346,96.4,-0.0008740000000000001,-5.4e-05,2.0100000000000002e-06,4.65e-05
347,96.6,-0.0008740000000000001,-4.28e-05,1.33e-05,3.6200000000000006e-05
348,96.8,-0.0008690000000000001,-3.960000000000001e-05,2.6200000000000003e-05,2.65e-05
349,97.0,-0.000863,-3.2200000000000003e-05,7.59e-06,2.88e-05
350,97.2,-0.000866,-2.8100000000000002e-05,-5.55e-06,6.73e-05
351,97.4,-0.000866,-5.3e-06,-1.3e-05,7.38e-05
352,97.6,-0.000871,1.4499999999999999e-06,-2.23e-05,3.75e-05
353,97.8,-0.000875,9.69e-06,-1.04e-05,5.37e-05
354,98.0,-0.000875,2.29e-05,2.7600000000000003e-06,5.6800000000000005e-05
355,98.2,-0.0008740000000000001,3.24e-05,1.3899999999999999e-05,3.7800000000000004e-05
356,98.4,-0.00087,3.8100000000000005e-05,2.2700000000000003e-05,4.63e-05
357,98.6,-0.0008640000000000001,5.0900000000000004e-05,1.3100000000000002e-05,4.41e-05
358,98.8,-0.000865,5.57e-05,4.0299999999999995e-06,3.5499999999999996e-05
359,99.0,-0.000863,6.510000000000001e-05,-4.63e-06,3.57e-05
360,99.2,-0.000866,7.000000000000001e-05,5.14e-06,3.53e-05
361,99.4,-0.000861,7.920000000000001e-05,9.509999999999999e-06,4.58e-05
